id;id_str;screen_name;location;description;url;followers_count;friends_count;listed_count;created_at;favourites_count;verified;statuses_count;lang;name;bot
8,41E+19;8.41E+17;m_h_nishimura;London, England;;;14;253;0;12/03/2017 14:59;2;FALSE;0;en;Michael Nishimura;1
1669431482;1669431482;TheYearofLuigi;On the track;REMEMBER MY NAME.;https://t.co/S4EJdKUDqR;506;11;48;Wed Aug 14 03:49:49 +0000 2013;5;FALSE;41052;en;He's-a-back!;1
3240509924;3240509924;litpatches_txt;;A bot by @lizardengland that combines great literary works with World of Warcraft (and other game) patch notes.;;307;0;21;Tue Jun 09 06:09:06 +0000 2015;1;FALSE;423;en;litpatches_txt;1
2553103718;2553103718;everysimile;;Twittering every simile in the english language. Task will complete in a long time. A bot by @rainshapes;;518;5;51;Sat Jun 07 18:44:05 +0000 2014;0;FALSE;94196;en;Every Simile;1
7,73E+19;7.73E+17;J_C_Christensen;;;None;0;118;0;Sun Mar 12 00:53:47 +0000 2017;0;FALSE;0;en;Jeff Christensen;1
715885903;"""715885903""";"""lenirvana666""";"""""";"""""";null;1;4;0;"""Wed Jul 25 10:56:41 +0000 2012""";22;FALSE;4;"""fr""";"""Far-West""";1
2657893981;2657893981;DrPhilRx;;A SO‰Ð_URCE FOR GOO‹ÎÇD ADVICE AND NOT A B‰ÐÓOT OR DEM‹ÄON;;50;2;10;Fri Jul 18 22:07:17 +0000 2014;0;FALSE;1228;en;Dr. Phil Notademon;1
4850719386;4850719386;DivinaCooperi;Merna village, NE, USA;Kazetaria, Periodista, Journalist.;;3;336;0;02/02/2016 20:42;29;FALSE;39;en;Divina Cooper;1
2580987373;2580987373;libraryofemoji;;Randomly generated speculations about what emoji might appear in upcoming Unicode versions. By @aparrish.;http://t.co/DvFcRN3FL2;394;0;48;Sat Jun 21 20:02:18 +0000 2014;0;FALSE;7956;en;Library of Emoji;1
148727987;148727987;wrap_papers;Coventry, United Kingdom;University of Warwick Publications Service and WRAP. Simple Deposit: https://t.co/34Lw2ePmdP. Support via email: publications@warwick;http://t.co/gGVsMUFrHJ;428;410;13;5/27/2010 13:08;630;FALSE;16989;en;PS & WRAP;1
616485017;616485017;BloombrgNewsish;;Fake Bloomberg News Headlines Based on Real Bloomberg News Headlines. Links point to the real news. *Not affiliated with Bloomberg L.P.;;630;4;42;6/23/2012 21:21;96;FALSE;15036;en;Fake Bloomberg News;1
3345365117;3345365117;OliverBarkBark;;Woof ruff ruff bark bark! Woof! Ruff bark. Bark woof! Woof woof. Ruff. Bark! Woof: http://t.co/Mjhb4f1tHo;http://t.co/LSHh2n5xxO;928;20;23;6/25/2015 11:26;7;FALSE;3421;en;Oliver Twitch;1
2202165600;2202165600;jargotron;Internet?;Student. Brother. Wannabe hacker. Not human? I'm new to this stuff and trying to learn. Bear with me! #botALLY;;44;5;11;Mon Nov 18 23:49:23 +0000 2013;3;FALSE;2396;en;Brock Jargotron;1
2238074461;2238074461;Games4Grownups;;No more kids games! Play these adult games!;http://t.co/62l7zbauj1;20;0;7;Mon Dec 09 19:02:43 +0000 2013;0;FALSE;50;en;Games 4 Grownups;1
2865812463;2865812463;Lowpolybot;The Internet;A Twitter bot by @Quasimondo that creates random low-polygon versions of pictures it receives.https://t.co/ItJbIIQj01 #bot2bot was invented here.;http://t.co/w2VVpXExUo;5831;57;354;Fri Nov 07 16:14:12 +0000 2014;16;FALSE;457649;en;Lowpoly Bot;1
7,19E+19;7.19E+17;2blessed_exe;;Bot by @czircon. #botALLY;https://t.co/b6Jew2xZ5t;26;0;6;Fri Apr 08 19:19:00 +0000 2016;0;FALSE;6832;en;2blessed.exe;1
2579497028;2579497028;poem_exe;;micropoetry // a bot by @inky;https://t.co/PdagJGqVMR;10014;27;326;6/21/2014 0:14;0;FALSE;14473;en-gb;poem.exe;1
4827186013;4827186013;HigherEdSurge;Silicon Valley, CA;News, community and tools for innovators rethinking how #highered can meet the needs of modern learners.;https://t.co/U9sDjSOJQg;8939;6003;516;1/28/2016 21:11;710;FALSE;5846;en;EdSurge HigherEd;1
8,03E+19;8.03E+17;GUNNERCARTERXX;Walnut Grove, WA, USA;MDGP Resident, TUTH, Maharajgunj;;2;386;0;11/27/2016 22:50;28;FALSE;41;en;GUNNERCARTERXX;1
2951514519;2951514519;myah581;ø_™‹™‰™‹™_™šøÂ™_ø©, ™ƒøµø±;äó™ƒø_™‹™ƒ ø_ø±øÂ™_ ™ƒøµø±™_  ...https://t.co/SH9zdJrtEH;https://t.co/SH9zdJrtEH;467;956;0;Tue Dec 30 17:56:13 +0000 2014;261;FALSE;5748;en;Mohamed Abd El-Rhman;1
2873849441;2873849441;starnearyou;Orion‰ÛÒCygnus Arm, Milky Way;I'm a bot that generates GIFs of the Sun's corona. Images courtesy of NASA/SDO and the AIA science team. Created by @ddbeck.;https://t.co/2XrBFpUxiv;94;1;25;Wed Nov 12 15:26:16 +0000 2014;0;FALSE;2383;en;Star Near You;1
3772896857;3772896857;wayback_exe;The ancient web;I generate screenshots of old websites in old browsers. Tweets every 2 hours. Data from the Wayback Machine, bot from @muffinista #botALLY;https://t.co/mGcnQ96Y14;6664;1;196;9/25/2015 16:42;0;FALSE;6025;en;wayback_exe;1
8,03E+19;8.03E+17;wutahiq19;North Spearfish, SD, USA;The official Stephen Cannell Twitter page features news on mystery novels & mystery books.;;0;335;0;11/28/2016 3:58;24;FALSE;32;en;wutahiq19;1
8,28E+19;8.28E+17;OldLSystemBot;;https://t.co/DQcDzqb3WU;https://t.co/yeY9YYLKY4;4;0;1;02/05/2017 20:13;0;FALSE;1469;gl;LSystemBot 1.0;1
2834773720;2834773720;low_battery_tho;;Might wanna charge your phone. Unfollow to opt-out. Bot by @ckolderup #botALLY;;37;35;8;Fri Oct 17 03:44:49 +0000 2014;0;FALSE;9;en;Low Battery;1
8,23E+19;8.23E+17;yeahashleyrober;Otter Creek town, FL, USA;Wearer of many hats, at Galois, Inc.;;0;247;0;1/23/2017 6:59;28;FALSE;24;en;yeahashleyrober;1
8,41E+19;8.41E+17;WonderWoman0716;Olar, SC;I am a Mom, Wife, and bad a** Correctional Officer!;;14;214;0;12/03/2017 18:47;0;FALSE;3;en;Wonder Woman;1
2216000610;2216000610;faq_walkthrough;;Spoiler-free expert advice for all games. Bot.;http://t.co/XiJgjEjk06;537;1;18;Tue Nov 26 16:31:56 +0000 2013;0;FALSE;281;en;Game Walkthroughs;1
2837739489;2837739489;AutoNetflix;On Your Screen;Speculative Netflix genres, just for you. Machine-generated. Inspired by Alexis Madrigal and Ian Bogost and made by @samplereality;http://t.co/rYaj8y4e0U;284;66;30;Mon Oct 20 00:52:03 +0000 2014;0;FALSE;5986;en;Netflix Genres;1
8,34E+19;8.34E+17;FeinmanAltha;;;;0;27;0;Wed Feb 22 03:38:48 +0000 2017;38;FALSE;60;en;Altha Feinman;1
1917949477;1917949477;VoynichTechNews;;No one knows what the Voynich manuscript means. This account presupposes it's just tech news. Text taken at random from this transcript: http://t.co/6CcFB8kyeu;http://t.co/JEhKrTI5x6;80;0;29;Sun Sep 29 19:17:23 +0000 2013;0;FALSE;10794;en;Voynich Tech News;1
7,49E+19;7.49E+17;xx5sosvines01;;FOLLOW @xx5sosvines I would really appreciate it :) and she'll follow back :);;120;836;0;Fri Jul 01 23:04:05 +0000 2016;1;FALSE;8;en;READ BOI XX5SOSVINES;1
7,14E+19;7.14E+17;throam_bot;tweets in parenthesis owner;tweets the prologue and parts of volume 1 of throam in a loop every 30 minutes;;293;344;2;3/28/2016 1:11;0;FALSE;8638;en;throam bot;1
7,70E+19;"""770306839628091392""";"""NMBPoGoAlert""";"""North Myrtle Beach, SC""";"""Pokemon Go Alerts in NMB and Cherry Grove! Conway: @ConwayPoGoAlert MB: @MBPoGoAlert Loris/Green Sea: @LorisPoGoAlert Carolina Forest: @CFPoGoAlert""";null;243;4;4;"""Mon Aug 29 17:07:16 +0000 2016""";0;FALSE;69595;"""en""";"""Pokemon""";1
2389455080;2389455080;ButtlawMcButt;;ButtFeed;;18;3;8;Fri Mar 14 16:46:14 +0000 2014;1;FALSE;1456;en;ButtFeed;1
7,95E+19;7.95E+17;GilgameshTweets;Uruk;I destroyed Humbaba in the Cedar Forest, I slew lions in the mountain passes! _Í€__Í€__Í€__Í‹€_Í‹__Í‹__Íƒñ_Íƒ†_Í‰ì Bot by @PaulMMCooper that tweets in the style of the Gilgamesh Epic;https://t.co/LzvfZsy2Pl;79;80;3;Sat Nov 05 15:30:29 +0000 2016;23;FALSE;901;en;Gilgamesh Bot;1
3227021524;3227021524;dronesweetie;anywhere;It‰Ûªs a bird, it‰Ûªs a plane...it's images of drones, as described by a computer. Powered by http://t.co/BYXD0BoDU6 & Rebecca Lieberman aka @the_log_lady;http://t.co/eKEVEqhsmx;576;31;60;05/01/2015 21:07;8;FALSE;2370;en;dronesweetie;1
7,98E+19;7.98E+17;PenryParmelee;;Goal ciizen;;2;42;1;Mon Nov 14 15:58:05 +0000 2016;29;FALSE;39;en;Penry Parmelee;1
4841400949;4841400949;altagraciao86;Neshkoro village, WI, USA;Activating influential customers to drive new product sales.;;0;349;0;1/31/2016 20:14;42;FALSE;77;en;Altagracia Sanders;1
7,31E+19;7.31E+17;bookonbalcony;@ojahnn's balcony;Read books with me on the balcony! New tweets every three hours. This is a project by @ojahnn.;https://t.co/Jnq6CJ39Z7;21;0;7;Fri May 13 12:08:11 +0000 2016;0;FALSE;1343;de;Book On Balcony;1
2194383865;2194383865;SuperbOwl3000;Unova;What Pokemon are you? I TELL YOU!;;16;1;4;Thu Nov 14 15:22:32 +0000 2013;1;FALSE;2001;en;Superb Owl;1
2836962348;2836962348;ARealRiver;;just a river on twitter. made by @muffinista #botALLY;;239;0;53;Wed Oct 01 17:25:21 +0000 2014;0;FALSE;22089;en;a river;1
2758649640;2758649640;tiny_astro_naut;;tiny adventures of tiny astronauts injected into @tiny_star_field's tiny star fields. by @elibrody;http://t.co/p2MpascZzX;9968;2;185;Sat Aug 23 12:39:49 +0000 2014;3399;FALSE;8782;en;tiny astronaut;1
8,25E+19;8.25E+17;ceubehen;Plano, USA;With roots from beautiful Sicily, the Tantillo family brings you old world favorites. Shop online with a trusted and respected name in fine food products.;;0;223;0;1/27/2017 1:54;24;FALSE;24;en;ceubehen;1
8,28E+19;8.28E+17;ljw269;;;;8;86;0;02/06/2017 02:49;12;FALSE;3;en;Lillian Warner;1
3257695526;3257695526;armspirits;;...;;906;2434;0;Sat Jun 27 11:38:58 +0000 2015;277;FALSE;528;en;kpop;1
4854763634;4854763634;marcelinep16;Glen Carbon village, IL, USA;Family Man.Own Cavs.Chief Quicken Loans and Fathead Dude. Love big midwest cities. Believe we all have power to think and positively change the world. Do you?;;1;352;0;02/03/2016 15:50;29;FALSE;33;en;marcelinep16;1
2526900595;2526900595;epigen_papers;Rennes, France;Chromatin & epigenetics paper feed from #Pubmed and #Arxiv - hear it here first! Comments & suggestions welcome. Also http://t.co/0Lque7l3ZD By @mariamdemidova;http://t.co/gekuYAnIhy;1419;1;61;5/27/2014 8:16;5;FALSE;32244;en;epigenetics_papers;1
3297361261;3297361261;tardygram;London, England;Tweet me a pic and caption I will reply with your pic printed on dot matrix receipt...If no reply within 5 min, printer is busy so try again in a few minutes;;39;0;0;7/27/2015 9:50;1;FALSE;303;en;TardyGram;1
345689601;345689601;SharksOnCouches;Nashville, TN __Washington, DC;NIFOC;https://t.co/fJdF11ye25;835;2290;22;7/31/2011 0:59;74533;FALSE;17259;en;Space Sloth;1
8,03E+19;8.03E+17;LucileRobertsa;Rockledge city, FL, USA;Curation : Recommendation;;2;360;0;11/27/2016 22:08;27;FALSE;60;en;LucileRobertsa;1
873715682;873715682;SylverBot;;My favourite animal is female human wearing clothes.;;856;1078;7;Thu Oct 11 14:23:53 +0000 2012;0;FALSE;130262;en;Pussy-kun;1
2706729062;2706729062;adventvrecall;Perdition;Where should I go? ‰ö  @aliceffekt x @noirmirroir x @_andrio;http://t.co/Gb75xQZaID;240;45;22;08/04/2014 14:54;66;FALSE;1993;en;Advent V. Recall;1
2216213125;2216213125;greatartbot;;Computer-generated art, updated four times a day. An @_ARP bot.;http://t.co/0OxXHSCzFk;4213;0;220;Tue Nov 26 19:00:04 +0000 2013;0;FALSE;4364;en;Great Artist;1
1890833028;1890833028;dtufreak;Copenhagen, Denmark;Real nerd, I enjoy learning and obtaining new information in general for my own sake, often without discrimination to different areas of knowledge.;;77;490;0;Sat Sep 21 17:29:30 +0000 2013;1;FALSE;15;en;Nerd@Justin fan;1
8,03E+19;8.03E+17;patrinafbryantz;Kenai city, AK, USA;Instagram: seanopry55. I do not have a facebook.;;0;336;0;11/27/2016 19:34;23;FALSE;23;en;patrinafbryantz;1
2567065662;2567065662;bot_things;;by @dbaker_h // avatar courtesy of @GenerateAFace;;172;5;21;Sat Jun 14 13:05:30 +0000 2014;5;FALSE;3497;en;botbot;1
2538521768;2538521768;MuzeumBot;;*IN BETA* Low-res, slightly bizarre Open Access images from the Met (via @MuseumBot) crossed with palettes from @colourlovers. Powered by @uncontext. By @_ARP.;http://t.co/G5VgZpsQn0;213;0;38;Sun Jun 01 02:17:35 +0000 2014;0;FALSE;1063;en;Muzeum Bot;1
2794753213;2794753213;fantasy_florist;An Imaginary Nursery;all about fantastic flowers! by @spinnylights and @katierosepipkin.;https://t.co/ex1de7WPwA;379;12;38;Sat Sep 06 20:50:29 +0000 2014;0;FALSE;22371;en;Fantasy Florist;1
2669362848;2669362848;hypoxiapapers;;A feed for hypoxia related papers published in NCBI, ArXiv, bioArxiv, and PeerJ;;335;0;32;7/22/2014 13:04;1;FALSE;17375;en;Hypoxia Adaptation;1
8,41E+19;8.41E+17;MysteriousW0rld;United States;;https://t.co/tqf5jhvLhR;102;86;0;3/13/2017 22:23;0;FALSE;1;en;Mysterious World;1
2469697044;2469697044;netflixtaglines;;Looking for a bot that generates random netflix taglines? You just found one. Lucky.;https://t.co/0pwCSTfiFf;52;0;15;Tue Apr 29 18:22:20 +0000 2014;0;FALSE;93310;en;Netflix Tagline Bot;1
2869819060;2869819060;MythologyBot;Collective Unconscious;a #bot by @BooDooPerson;http://t.co/layLVuoxSP;5631;6;188;Sun Nov 09 23:40:06 +0000 2014;48;FALSE;6574;en;Mythology Bot;1
2796646086;2796646086;THMarcella;Seattle, WA;;;10;15;0;09/07/2014 21:32;13;FALSE;3;en;Tracy Marcella;1
8,31E+19;8.31E+17;themetgallery;New York, NY;Unofficial bot featuring a random selection of images from the Metropolitan Museum of Art's collection of Open Access images. (Maintained by @benrasmusen);https://t.co/E6MHZKOqbY;66;1;7;02/12/2017 17:53;4;FALSE;70;en;The Met OA Gallery;1
2907425432;2907425432;FFD8FFDB;;by @derekarnold - All images and text CC0 licensed https://t.co/CRZWuQmXHr;;4965;0;244;Sat Nov 22 18:25:16 +0000 2014;1;FALSE;67870;en;èàÌÀèà‰âÂ;1
1431116617;"""1431116617""";"""DuniaOnePiece""";"""Indonesia""";"""Dunia Tempat Berkumpulnya Para Pecinta One Piece! | Get the latest news about #OnePiece here! | One Piece Chapter 858 |""";"""https://t.co/5HW8AvKhsM""";14917;227;27;"""Wed May 15 17:39:52 +0000 2013""";919;FALSE;53398;"""en""";"""Dunia One Piece""";1
2159821603;2159821603;wz77;In the past;Experimental Bots by @samplereality. Now emulating an early 70s poetry generator by Margaret Chisman.;;20;0;16;Sun Oct 27 23:29:37 +0000 2013;0;FALSE;42453;en;Weird Zone '77;1
3068667437;3068667437;scell_papers;Vienna, Austria;A twitter bot account for papers employing sequencing of single cells;;803;31;34;03/03/2015 21:16;0;FALSE;808;en;Single Cell papers;1
7,19E+19;7.19E+17;WizardGenerator;;Generates a random wizard every 3 hours. | Bot by @THEWAAnderson;https://t.co/PbkeZ5D819;164;0;35;04/09/2016 16:07;51;FALSE;2714;en;Wizard Generator;1
3035152834;3035152834;bouquetbot;;Infinite random bouquets for @missbananabiker on Valentines Day 2015. Mostly flowers we can't keep in the house because they're poisonous to cats. By @aparrish.;;17;1;8;Fri Feb 13 17:54:45 +0000 2015;0;FALSE;1522;en;Bouquet Bot;1
7,95E+19;7.95E+17;astronaut_bot;;Keeping an eye on astronauts coming and going. #NaBoMaMo bot by @NotInventedHere using #IFTTT.;;9;0;5;Fri Nov 04 12:11:27 +0000 2016;0;FALSE;6;en;Astronaut Notifier;1
3327104705;3327104705;censusAmericans;;Tweeting the census one real american at a time. http://t.co/85PJrd9oMH;;9632;0;239;Mon Jun 15 14:44:07 +0000 2015;0;FALSE;13936;en;censusAmericans;1
8,41E+19;8.41E+17;tibbits_marcus;;;None;0;86;0;Sun Mar 12 01:07:36 +0000 2017;0;FALSE;0;en;Marcus Ryan Tibbits;1
7,71E+19;"""770720756242219009""";"""3461holley""";"""""";"""""";null;6;109;0;"""Tue Aug 30 20:32:02 +0000 2016""";0;FALSE;2;"""en""";"""1 347-615-3461holley""";1
187230074;187230074;isu_bot2_fs;Lausanne, Switzerland;An unofficial bot publishing ISU News of Single & Pair Skating / Ice Dance. (Icon from Bruno Maia, IconTexto http://t.co/QqWb2Z3LM8);http://t.co/MhpXJvkDIV;1784;43;89;Sun Sep 05 16:59:09 +0000 2010;5;FALSE;389;en;ISU News (S/P/ID);1
3227013130;3227013130;HaikuMurakami;New York, NY;Š—“The past increases, the future recedes. Possibilities decreasing, regrets mounting.Š— Generate your own at https://t.co/sMl8EGHQRa;http://t.co/eQA1t2fVe2;79;0;3;05/01/2015 21:03;5;FALSE;4007;en;Haiku Murakami;1
7,43E+19;7.43E+17;Clippy_exe;Redmond, WA;It looks like you're writing a tweet! Can I help?;;96;29;10;Wed Jun 15 15:45:03 +0000 2016;0;FALSE;195;en;Microsoft Clippy;1
2887281063;2887281063;fullmetaliberty;Pensacola, FL;Serving clients for nearly 40 years. We buy and sell physical precious metals and prefer bitcoin but take most payment types. Not your average brokerage firm.;http://t.co/JiT3e1B7Eq;600;818;40;Fri Nov 21 20:38:20 +0000 2014;651;FALSE;1787;en;Roberts & Roberts;1
2364212785;2364212785;cancerSL;;Daily RSS feed for papers on Synthetic Lethality in Cancer. cancer AND (synthetic lethal OR synthetic lethality). Largely automated, don't expect responses;;52;2;5;2/27/2014 13:52;0;FALSE;702;en-gb;Synthetic Lethality;1
2361303974;2361303974;phylogeo_papers;;RSS feed from arXiv, bioRxiv, Pubmed, and PeerJ maintained by @michaelgharvey;;184;0;8;2/25/2014 16:03;0;FALSE;1125;en;phylogeopapers;1
390583023;390583023;asdfghjkl0l2;"Twerking With Nick ;) ";This is basically a free follow. NOW follow my other acc @crybbygina;https://t.co/jqro1M4HdS;945;2027;3;Fri Oct 14 06:18:48 +0000 2011;2847;FALSE;13935;en;FREE FOLLOW/READ BIO;1
2824664324;2824664324;sexyeveryword;sexy everywhere;every sexy word in the english language, with the top sexy image search result. probably a bad idea. the worst. // @thricedotted's mistake;https://t.co/iEclQxz694;67;0;17;Sun Sep 21 17:22:49 +0000 2014;0;FALSE;886;en;sexy everyword;1
7,99E+19;7.99E+17;hortensiadicke3;;just a litle boy from bradfordthen he smashedit;;1;29;0;Wed Nov 16 20:55:12 +0000 2016;48;FALSE;72;en;Hortensia Dickens;1
2497712840;2497712840;Sexkitten0422;;;https://t.co/s8inioPf35;338;471;5;Fri May 16 04:23:57 +0000 2014;35;FALSE;260;en;sexkitten04;1
195370058;195370058;kanyejordan;;This is what I do. I drop truth bombs.;;2925;3;139;9/26/2010 14:45;0;FALSE;708;en;Kanye Jordan;1
4706049494;4706049494;someboxes;;;https://t.co/F7FTDea67K;10;0;2;01/04/2016 00:11;0;FALSE;10370;en-gb;some boxes;1
1098813444;1098813444;mahireyvazov;;;;47;197;0;17/01/2013 17:44;62;FALSE;1;en;Mahir Huseyn;1
224383150;224383150;mlegoudes262;;;;54;1351;0;Wed Dec 08 21:29:31 +0000 2010;2;FALSE;6;en;Laurie Poulsen;1
163803902;"""163803902""";"""1lovetakes2""";"""""";"""""";null;0;9;0;"""Wed Jul 07 09:25:23 +0000 2010""";0;FALSE;0;"""en""";"""Camisha""";1
2823014245;2823014245;coolbot420;;verb noun every day // a bot by @inky;http://t.co/PdagJGqVMR;209;16;20;Sat Sep 20 23:36:22 +0000 2014;0;FALSE;21278;en-gb;æ_æàu‚ææà-ƒ_noƒÙ;1
356900531;356900531;topbiopapers;;Streaming biological articles of top relevance in the fields of cell- and molecular biology and genetics. Caution: addictive!;;335;3;22;8/17/2011 14:58;2;FALSE;4934;ru;topbiopapers;1
4849785894;4849785894;STaafunnyx;Masonboro, NC, USA;ALO audio designs and creates portable headphone amplifiers, audio interconnects and the flagship headphone amplifier, Studio Six.;;1;369;0;02/02/2016 15:53;28;FALSE;36;en;Stasia Adams;1
2384073290;2384073290;bionet_papers;#NAME?;A feed for papers in network biology.;;62;0;19;03/11/2014 18:49;0;FALSE;4106;en;BioNetPapers;1
2147957118;2147957118;pizzaclones;;Every noun is an adjective noun under certain conditions. This bot generates jokes accordingly. Pic from: http://t.co/Gm58cmuKVv;http://t.co/vaPonBT7H5;155;0;34;Mon Oct 21 22:53:57 +0000 2013;0;FALSE;14702;en;Pizza Clones;1
2488961221;2488961221;DistractedGenie;;Huh? What? You had a... a wish. I see. Hold on. Let me whip something up for you. // A bot by @tinysubversions, tweets a few times a day;;125;1;30;Sat May 10 23:17:18 +0000 2014;0;FALSE;3201;en;Distracted Genie;1
3352995195;3352995195;space_stories;SPACE;Just some space stories. A http://t.co/8dBPX7FlIa bot (with occasional analogue stories) by @notinventedhere and @thos_thom.;;499;53;51;Wed Jul 01 11:04:09 +0000 2015;75;FALSE;2592;en;Just Space Things;1
2367592460;2367592460;CantorLogical;Germany;German words only look uncountably long. Defining German words by parts, automatically. Data from http://t.co/dq9aw8fdCR | Created by @hazzen;;2;1;1;Sat Mar 01 20:36:44 +0000 2014;0;FALSE;1360;en;Cantor Logical;1
2598993007;2598993007;sg_ebooks;;;;70;5;8;Wed Jul 02 02:50:59 +0000 2014;2;FALSE;4310;en;Space Ghost Ebooks;1
2420779892;2420779892;scientificpaper;;;http://t.co/roXYt2kd3l;305;4;13;3/31/2014 16:27;0;FALSE;112538;en;scientificpapers;1
7,45E+19;7.45E+17;biorxiv_genomic;;;;956;0;34;6/21/2016 20:06;0;FALSE;434;en;bioRxiv Genomics;1
7,37E+19;7.37E+17;scdicaprio;;;;543;3911;0;Mon May 30 12:07:45 +0000 2016;141;FALSE;0;en;saved;1
2419923152;2419923152;allemptysets;;Tweeting every element of every empty set from now until eternity;;37;0;8;Mon Mar 31 03:36:27 +0000 2014;0;FALSE;0;en;All the Nothings;1
8,34E+19;8.34E+17;thedismalblog;;A blog about everything finance and economics. Content not necessarily all dismal.;https://t.co/wAm8fB4gpr;13;164;1;21/02/2017 09:51;0;FALSE;5;en;Dismal Blogger;1
4180417402;4180417402;ahouseofdust;;A poetry project created by Alison Knowles and James Tenney and the Siemens 4004 computer in 1967. Twitter version by @hugovk and SSBot for #D004x in 2015.;https://t.co/mAixJrdlV1;107;30;17;11/13/2015 17:42;2;FALSE;11151;en-gb;A House of Dust;1
87257462;87257462;NY_Now;New York;Real-time local buzz for live music, parties, shows and more local events happening right now in New York!;http://t.co/Al5aIF3AIS;34284;17397;889;11/03/2009 19:01;0;FALSE;191383;en;New York Events;1
2154978907;2154978907;_LostBuoy_;Pacific Ocean;Station 51000 went adrift on 3/10/2013. Unmoored, the NOAA buoy now transmits observation data from an unknown location.;http://t.co/ms9TAAqEY0;273;37;42;Fri Oct 25 14:00:05 +0000 2013;0;FALSE;10115;en;Station 51000;1
553782591;553782591;spear_one;;SPEAR;;8;45;0;4/14/2012 17:30;3;FALSE;5;en;Spear;1
3538441102;3538441102;kordeidangerouz;ill_a;eu n†o sou sua querida « protect @brookehzxs at all costs;;3459;2282;11;09/03/2015 22:27;3888;FALSE;57256;pt;Lia;1
7,82E+19;7.82E+17;andrewhuangbot;Toronto, Ontario;I'm a bot tweeting a random @andrewismusic lyric every two hours.;;275;1;2;Fri Sep 30 04:02:46 +0000 2016;1;FALSE;1961;en;ANDREW HUANG LYRICS;1
41784439;41784439;AllTheCheeses;;;;1325;1797;64;5/22/2009 9:43;0;FALSE;18265;en;All The Cheeses;1
1213590199;1213590199;fly_papers;;Twitterbot of #Drosophila papers in #PubMed/#arXiv/#bioRxiv/#PeerJ/#F1000. Curated by @caseybergman. Image credit: http://t.co/ZkFYKg1uFl;;1690;0;38;2/23/2013 20:14;108;FALSE;15530;en;flypapers;1
8,41E+19;8.41E+17;Suarez06356267;;;;0;21;0;12/03/2017 15:18;0;FALSE;1;en;Suarez;1
